house_type,location,city,latitude,longitude,price,currency,numBathrooms,numBalconies,isNegotiable,priceSqFt,verificationDate,description,SecurityDeposit,Status,numBedroom,house_layout,house_size_in_sqft,price_approx_usd
Independent Floor ,Jor bagh,Delhi,28.67728996,77.15930176,401102,INR,3.0,2.0,Not Negotiable,1.64,Posted 2 months ago,Its three bhk builder floor in the super location of Delhi south jor bagh it is the super location road bank ATM school college all r on walking distance," 18,18,282",Unfurnished,3,BHK,2856.0,4677.03
Independent Floor ,Sarvodaya Enclave,Delhi,28.5376606,77.20207214,110000,INR,4.0,3.0,Negotiable,0.4,Posted 4 years ago,"Bricks Consultants offers you Independent/Builder floor for rent in Sarvodaya Enclave
Block A
Second Floor
Semi furnished
With Lift
Park on 2 Sides
3 Side open corner
Wide Road
For more details and site visit please contact"," 2,20,000",Semi-Furnished,4,BHK,3200.0,1282.65
Independent Floor ,Anand Niketan,Delhi,28.57893944,77.16504669,301012,INR,4.0,2.0,Not Negotiable,0.6,Posted 2 months ago,Its four bhk builder floor in the super location of Delhi south Anand Niketan it is the super location road bank ATM school college all r on walking distance," 18,18,101",Unfurnished,4,BHK,5896.0,3509.93
Independent Floor ,Anand Niketan,Delhi,28.57893944,77.16504669,401102,INR,4.0,2.0,Not Negotiable,0.79,Posted 2 months ago,Its four bhk builder floor in the super location of Delhi south Anand Niketan it is the super location of area road bank ATM school college all r on walking distance," 10,10,202",Unfurnished,4,BHK,5896.0,4677.03
Independent Floor ,Anand Niketan,Delhi,28.57893944,77.16504669,381812,INR,4.0,2.0,Not Negotiable,0.76,Posted 2 months ago,Its four bhk builder floor in the super location of Delhi south Anand Niketan it is the super location road bank ATM school college all r on walking distance," 10,10,202",Unfurnished,4,BHK,5896.0,4452.1
Independent Floor ,Anand Niketan,Delhi,28.57893944,77.16504669,401101,INR,4.0,2.0,Not Negotiable,0.84,Posted 2 months ago,Its four bhk builder floor in the super location of Delhi south Anand Niketan it is the super location road bank ATM school college all r on walking distance," 10,10,220",Unfurnished,4,BHK,5569.0,4677.02
Independent House ,Anand Niketan,Delhi,28.57893944,77.16504669,504012,INR,4.0,2.0,Not Negotiable,1.0,Posted 2 months ago,Itâs a 4 bhk independent house situated in Anand Niketan. The house is unfurnished. Its main door is facing northeast direction. The property has 4 bathrooms and 2 balconies. It is made in way to provide a comfortable living for the residents. The society is well connected by different modes of transportation. Please contact for more details. ," 15,49,181",Unfurnished,4,BHK,5896.0,5877.01
Villa ,Anand Niketan,Delhi,28.57893944,77.16504669,401104,INR,4.0,2.0,Not Negotiable,0.79,Posted 2 months ago,"Well designed 4 bhk villa is available at a prime location in Anand Niketan. It has area of 5896 sqft and is available at a rent of Rs. 4.01 lac. It is an unfurnished property. Its main door is facing southeast direction. The property has 4 bathrooms and 2 balconies. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. Contact us for more details. "," 10,10,101",Unfurnished,4,BHK,5896.0,4677.05
Villa ,Anand Niketan,Delhi,28.57893944,77.16504669,540105,INR,4.0,2.0,Not Negotiable,1.07,Posted 2 months ago,"Itâs a 4 bhk villa situated in Anand Niketan. It has an area of 5896 sqft with a carpet area of 3621 sqft . The property is available at a monthly rental of Rs. 5.40 lac . It is an unfurnished property. It has 4 bathrooms and 2 balconies. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. If you are interested, please contact us for more details. "," 15,45,184",Unfurnished,4,BHK,5896.0,6297.87
Villa ,Anand Niketan,Delhi,28.57893944,77.16504669,640115,INR,4.0,2.0,Not Negotiable,1.27,Posted 2 months ago,Itâs a 4 bhk villa situated in Anand Niketan. It has an area of 5896 sqft with a carpet area of 3621 sqft . The property is available at a monthly rental of Rs. 6.40 lac . It is facing east direction. It has 4 bathrooms and 2 balconies. The society is well connected by different modes of transportation. ," 20,12,002",Unfurnished,4,BHK,5896.0,7464.03
Independent Floor ,Shanti Niketan,Delhi,28.57792091,77.16937256,301182,INR,3.0,2.0,Not Negotiable,1.23,Posted 2 months ago,Its three bhk builder floor in the super location of Delhi south shanti Niketan it is the super location road bank ATM school college all r on walking distance," 18,18,181",Unfurnished,3,BHK,2856.0,3511.92
Independent Floor ,Shanti Niketan,Delhi,28.57792091,77.16937256,325959,INR,3.0,2.0,Not Negotiable,1.33,Posted 2 months ago,Its three bhk builder floor in the super location of Delhi south shanti Niketan it is the super location road bank ATM school college all r on walking distance," 10,10,022",Unfurnished,3,BHK,2856.0,3800.83
Independent Floor ,Shanti Niketan,Delhi,28.57792091,77.16937256,381012,INR,3.0,2.0,Not Negotiable,1.56,Posted 2 months ago,Its three bhk builder floor in the super location of Delhi south shanti Niketan it is the super location road bank ATM school college all r on walking distance," 10,18,102",Unfurnished,3,BHK,2856.0,4442.77
Independent Floor ,Shanti Niketan,Delhi,28.57792091,77.16937256,301102,INR,3.0,2.0,Not Negotiable,1.23,Posted 2 months ago,Its three bhk builder floor in the super location of Delhi south shanti Niketan it is the super location of area road bank ATM school college all r on walking distance," 18,18,205",Unfurnished,3,BHK,2856.0,3510.98
Independent Floor ,Shanti Niketan,Delhi,28.57792091,77.16937256,310102,INR,3.0,2.0,Not Negotiable,1.27,Posted 2 months ago,Its three bhk builder floor in the super location of Delhi south shanti Niketan it is the super location of area road bank ATM school college all r on walking distance," 18,18,101",Unfurnished,3,BHK,2856.0,3615.93
Independent Floor ,Shanti Niketan,Delhi,28.57792091,77.16937256,381182,INR,3.0,2.0,Not Negotiable,1.56,Posted 2 months ago,Its three bhk builder floor in the super location of Delhi south shanti Niketan it is the super location road bank ATM school college all r on walking distance," 10,18,181",Unfurnished,3,BHK,2856.0,4444.75
Independent Floor ,Shanti Niketan,Delhi,28.57792091,77.16937256,540105,INR,3.0,2.0,Not Negotiable,2.21,Posted 2 months ago,Its three bhk builder floor in the super location of Delhi south shanti Niketan it is the super location road bank ATM school college all r on walking distance," 15,49,181",Unfurnished,3,BHK,2856.0,6297.87
Independent Floor ,Shanti Niketan,Delhi,28.57792091,77.16937256,301102,INR,3.0,2.0,Not Negotiable,1.23,Posted 2 months ago,Its three bhk builder floor in the super location of Delhi south shanti Niketan it is the super location road bank ATM school college all r on walking distance," 10,10,201",Unfurnished,3,BHK,2856.0,3510.98
Independent Floor ,Shanti Niketan,Delhi,28.57792091,77.16937256,310102,INR,4.0,2.0,Not Negotiable,0.61,Posted 2 months ago,Its four bhk builder floor in the super location of Delhi south shanti Niketan it is the super location road bank ATM school college all r on walking distance," 10,10,282",Unfurnished,4,BHK,5896.0,3615.93
Independent Floor ,Shanti Niketan,Delhi,28.57792091,77.16937256,504101,INR,4.0,2.0,Not Negotiable,1.0,Posted 2 months ago,Its four bhk builder floor in the super location of Delhi south shanti Niketan it is the super location of area road bank ATM school college all r on walking distance," 15,46,119",Unfurnished,4,BHK,5896.0,5878.04
Independent Floor ,Shanti Niketan,Delhi,28.57792091,77.16937256,401012,INR,4.0,2.0,Not Negotiable,0.79,Posted 2 months ago,Its four bhk builder floor in the super location of Delhi south shanti Niketan it is the super location road bank ATM school college all r on walking distance," 10,10,220",Unfurnished,4,BHK,5896.0,4675.98
Independent Floor ,Shanti Niketan,Delhi,28.57792091,77.16937256,381022,INR,4.0,2.0,Not Negotiable,0.75,Posted 2 months ago,Its four bhk builder floor in the super location of Delhi south shanti Niketan it is the super location road bank ATM school college all r on walking distance," 18,18,182",Unfurnished,4,BHK,5896.0,4442.89
Independent Floor ,Green Park,Delhi,28.55761909,77.20458984,301102,INR,3.0,2.0,Not Negotiable,1.23,Posted a year ago,Its three bhk builder floor in the super location of delhi south green park it is the super location road bank atm school college all r on walking destance," 10,10,220",Unfurnished,3,BHK,2856.0,3510.98
Independent Floor ,Green Park,Delhi,28.55761909,77.20458984,310101,INR,3.0,2.0,Not Negotiable,1.2,Posted a year ago,Its three bhk builder floor in the super location of delhi south anand niketan it is the super location road bank atm school college all r on wwlking destance," 10,12,010",Unfurnished,3,BHK,3010.0,3615.92
Villa ,Prithviraj Road,Delhi,28.6001606,77.22097778,1010102,INR,4.0,2.0,Not Negotiable,2.0,Posted a year ago,Its four bhk villa in the super location of delhi central prithviraj road it is the super lication road bamk atm school college all r on walking destance," 40,10,101",Unfurnished,4,BHK,5896.0,11778.24
Independent Floor ,Safdarjung Enclave,Delhi,28.56125832,77.19052124,301102,INR,3.0,2.0,Not Negotiable,1.23,Posted a year ago,"This spacious 3 bhk builder floor is available for rental and is located in the heart of Safdarjung Enclave. It has area of 2856 sqft and is available at a rent of Rs. 3.01 lac. It is an unfurnished property. Itâs on 3rd floor out of 4 floors building. It is facing east direction. The property has 3 bathrooms and 2 balconies. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. Please contact us for more details. "," 10,20,202",Unfurnished,3,BHK,2856.0,3510.98
Independent Floor ,Safdarjung Enclave,Delhi,28.56125832,77.19052124,274818,INR,3.0,2.0,Not Negotiable,1.12,Posted a year ago,"Itâs a 3 bhk builder floor situated in Safdarjung Enclave, Delhi. It has area of 2856 sqft and is available at a rent of Rs. 2.75 lac. Itâs on 3rd floor out of 4 floors building. It is facing east direction. It has 3 bathrooms and 2 balconies. "," 7,54,184",Unfurnished,3,BHK,2856.0,3204.5
Independent Floor ,Safdarjung Enclave,Delhi,28.56125832,77.19052124,235925,INR,3.0,2.0,Not Negotiable,0.96,Posted a year ago,Its three bhk builder floor in the super location of delhi south sagderjung enclave it is the super location road bank atm school collegevall r on walking destance," 7,54,125",Unfurnished,3,BHK,2856.0,2750.99
Villa ,Malcha Marg,Delhi,28.60173035,77.18534088,1241225,INR,4.0,2.0,Not Negotiable,2.45,Posted a year ago,Well designed 4 bhk villa is available at a prime location in Malcha Marg. It has area of 5896 sqft and is available at a rent of Rs. 12.41 lac. It is an unfurnished property. Its main door is facing northeast direction. It is made in way to provide a comfortable living. The site is in close proximity to various civic utilities. Please contact us for more details. ," 40,85,412",Unfurnished,4,BHK,5896.0,14473.24
Independent Floor ,Safdarjung Enclave,Delhi,28.56125832,77.19052124,235592,INR,3.0,2.0,Not Negotiable,0.91,Posted a year ago,"A 3 bhk property is available for rent in Safdarjung Enclave, Delhi. It has an area of 3011 sqft with a carpet area of 1985 sqft . The property is available at a monthly rental of Rs. 2.36 lac . The house is unfurnished. Itâs on 3rd floor out of 4 floors building. Its main door is facing east direction. It has 3 bathrooms and 2 balconies. The society is well connected by different modes of transportation. "," 7,54,194",Unfurnished,3,BHK,3011.0,2747.11
Independent Floor ,Safdarjung Enclave,Delhi,28.56125832,77.19052124,301011,INR,3.0,2.0,Not Negotiable,1.23,Posted a year ago,The house is unfurnished. It is east facing property. The property has 3 bathrooms and 2 balconies. It is made in way to provide a comfortable living. Please contact for more details. ," 10,11,001",Unfurnished,3,BHK,2856.0,3509.92
Independent Floor ,Safdarjung Enclave,Delhi,28.56125832,77.19052124,249419,INR,3.0,2.0,Not Negotiable,0.97,Posted a year ago,Its three bhk builder floor in the super location of delhi south sagderjung enclave it is the super location road bank atm school college all r on wwlking destance," 7,54,185",Unfurnished,3,BHK,3011.0,2908.34
Independent Floor ,Gulmohar park,Delhi,28.55765915,77.21248627,301012,INR,4.0,2.0,Not Negotiable,0.6,Posted 2 months ago,Its four bhk builder floor in the super location of Delhi south gulmohar park it is the super location road bank ATM school college all r on walking distance," 10,11,121",Unfurnished,4,BHK,5896.0,3509.93
Independent Floor ,Gulmohar park,Delhi,28.55765915,77.21248627,401010,INR,4.0,2.0,Not Negotiable,0.84,Posted 2 months ago,Its four bhk builder floor in the super location of Delhi south gulmohar park it is the super location road bank ATM school college all r on walking distance," 10,11,802",Unfurnished,4,BHK,5596.0,4675.96
Independent Floor ,Gulmohar park,Delhi,28.55765915,77.21248627,401012,INR,4.0,2.0,Not Negotiable,0.79,Posted 2 months ago,Its four bhk builder floor in the super location of Delhi south gulmohar park it is the super location road bank ATM school college all r on walking distance," 10,10,102",Unfurnished,4,BHK,5896.0,4675.98
Villa ,Gulmohar park,Delhi,28.55765915,77.21248627,401102,INR,4.0,2.0,Not Negotiable,0.79,Posted 2 months ago,Itâs a 4 bhk villa situated in Gulmohar park. It has area of 5896 sqft and is available at a rent of Rs. 4.01 lac. Its main door is facing east direction. The property has 4 bathrooms and 2 balconies. It is well connected to the city areas. Contact us for more details. ," 18,18,102",Unfurnished,4,BHK,5896.0,4677.03
Villa ,Gulmohar park,Delhi,28.55765915,77.21248627,401010,INR,4.0,2.0,Not Negotiable,0.84,Posted 2 months ago,"Itâs a 4 bhk villa situated in Gulmohar park, Delhi. It has area of 5569 sqft and is available at a rent of Rs. 4.01 lac. The house is unfurnished. It is facing east direction. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. Contact us for more details. "," 18,12,002",Unfurnished,4,BHK,5569.0,4675.96
Villa ,Gulmohar park,Delhi,28.55765915,77.21248627,504011,INR,4.0,2.0,Not Negotiable,1.0,Posted 2 months ago,This spacious 4 bhk villa is available for rental and is located in the heart of Gulmohar park. It has an area of 5896 sqft with a carpet area of 3621 sqft . The property is available at a monthly rental of Rs. 5.04 lac . It is facing east direction. It has 4 bathrooms and 2 balconies. The society is well connected by different modes of transportation. ," 15,41,818",Unfurnished,4,BHK,5896.0,5876.99
Independent House ,Gulmohar park,Delhi,28.55765915,77.21248627,401012,INR,4.0,2.0,Not Negotiable,0.79,Posted 2 months ago,"Itâs a 4 bhk independent house situated in Gulmohar park, Delhi. It has a built-up area of 5896 sqft and is available for rent at Rs. 4.01 lac per month . It is an unfurnished property. It is facing northeast direction. The property has 4 bathrooms and 2 balconies. It is made in way to provide a comfortable living. Kindly call us for details. "," 10,12,020",Unfurnished,4,BHK,5896.0,4675.98
Independent Floor ,Anand Niketan,Delhi,28.57893944,77.16504669,381182,INR,3.0,2.0,Not Negotiable,1.56,Posted 2 months ago,Its three bhk builder floor in the super location of Delhi south Anand Niketan it is the super location road bank ATM school college all r on walking distance," 18,10,202",Unfurnished,3,BHK,2856.0,4444.75
Independent Floor ,Anand Niketan,Delhi,28.57893944,77.16504669,401011,INR,3.0,2.0,Not Negotiable,1.64,Posted 2 months ago,Its three bhk builder floor in the super location of Delhi south Anand Niketan it is the super location road bank ATM school college all r on walking distance," 18,18,182",Unfurnished,3,BHK,2856.0,4675.97
Independent Floor ,Anand Niketan,Delhi,28.57893944,77.16504669,301012,INR,3.0,2.0,Not Negotiable,1.23,Posted 2 months ago,Its three bhk builder floor in the super location of Delhi south Anand Niketan it is the super location road bank ATM school college all r on walking distance," 10,12,002",Unfurnished,3,BHK,2856.0,3509.93
Independent Floor ,Anand Niketan,Delhi,28.57893944,77.16504669,310102,INR,3.0,2.0,Not Negotiable,1.27,Posted 2 months ago,Its three bhk builder floor in the super location of Delhi south Anand Niketan it is the super location road bank ATM school college all r on walking distance," 18,18,181",Unfurnished,3,BHK,2856.0,3615.93
Independent Floor ,Anand Niketan,Delhi,28.57893944,77.16504669,401010,INR,3.0,2.0,Not Negotiable,1.64,Posted 2 months ago,Its three bhk builder floor in the super location of Delhi south Anand Niketan it is the super location road bank ATM school college all r on walking distance," 10,10,202",Unfurnished,3,BHK,2856.0,4675.96
Independent Floor ,Anand Niketan,Delhi,28.57893944,77.16504669,381012,INR,3.0,2.0,Not Negotiable,1.56,Posted 2 months ago,Its three bhk builder floor in the super location of Delhi south Anand Niketan it is the super location road bank ATM school college all r on walking distance," 10,20,202",Unfurnished,3,BHK,2856.0,4442.77
Independent Floor ,Anand Niketan,Delhi,28.57893944,77.16504669,325641,INR,3.0,2.0,Not Negotiable,1.33,Posted 2 months ago,Its three bhk builder floor in the super location of Delhi south Anand Niketan it is the super location of area road bank ATM school college all r on walking distance," 10,10,100",Unfurnished,3,BHK,2856.0,3797.12
Independent Floor ,Anand Niketan,Delhi,28.57893944,77.16504669,316161,INR,4.0,2.0,Not Negotiable,0.63,Posted 2 months ago,Its four bhk builder floor in the super location of Delhi south Anand Niketan it is the super location road bank ATM school college all r on walking distance," 10,18,282",Unfurnished,4,BHK,5896.0,3686.58
Independent Floor ,Anand Niketan,Delhi,28.57893944,77.16504669,361612,INR,4.0,2.0,Not Negotiable,0.72,Posted 2 months ago,Itâs a 4 bhk builder floor situated in Anand Niketan. It has an area of 5896 sqft with a carpet area of 3611 sqft . The property is available at a monthly rental of Rs. 3.62 lac . It is an unfurnished property. It is east facing property. The property has 4 bathrooms and 2 balconies. Please contact for more details. ," 18,18,182",Unfurnished,4,BHK,5896.0,4216.56
Independent Floor ,Anand Niketan,Delhi,28.57893944,77.16504669,301012,INR,4.0,2.0,Not Negotiable,0.6,Posted 2 months ago,Its four bhk builder floor in the super location of Delhi south Anand Niketan it is the super location road bank ATM school college all r on walking distance," 10,10,220",Unfurnished,4,BHK,5896.0,3509.93
Independent House ,Kasturba Gandhi Marg,Delhi,28.62281036,77.22541809,2154919,INR,4.0,2.0,Not Negotiable,4.26,Posted a year ago,It has area of 5896 sqft and is available at a rent of Rs. 21.55 lac. The house is unfurnished. It is facing northeast direction. It has 4 bathrooms and 2 balconies. It is situated in the proximity of all the important facilities. Kindly call us for details. ," 68,64,495",Unfurnished,5,BHK,5896.0,25127.32
Independent House ,Kasturba Gandhi Marg,Delhi,28.62281036,77.22541809,1449194,INR,4.0,2.0,Not Negotiable,2.87,Posted a year ago,"Itâs a 4 bhk independent house situated in Kasturba Gandhi Marg, Delhi. It has an area of 5896 sqft with a carpet area of 3621 sqft . The property is available at a monthly rental of Rs. 14.49 lac . It is an unfurnished property. It is east facing property. It has 4 bathrooms and 2 balconies. Contact us for more details. "," 54,91,914",Unfurnished,4,BHK,5896.0,16898.25
Independent Floor ,Gulmohar park,Delhi,28.55765915,77.21248627,301012,INR,3.0,2.0,Not Negotiable,1.23,Posted 2 months ago,Its three bhk builder floor in the super location of Delhi south gulmohar park it is the super location road bank ATM school college all r on walking distance," 18,18,102",Unfurnished,3,BHK,2856.0,3509.93
Independent Floor ,Gulmohar park,Delhi,28.55765915,77.21248627,310182,INR,3.0,2.0,Not Negotiable,1.27,Posted 2 months ago,Its three bhk builder floor in the super location of Delhi south gulmohar park it is the super location road bank ATM school college all r on walking distance," 11,02,002",Unfurnished,3,BHK,2856.0,3616.86
Independent Floor ,Gulmohar park,Delhi,28.55765915,77.21248627,401102,INR,4.0,2.0,Not Negotiable,0.79,Posted 2 months ago,Its four bhk builder floor in the super location of Delhi south gulmohar park it is the super location road bank ATM school college all r on walking distance," 10,10,202",Unfurnished,4,BHK,5896.0,4677.03
Independent Floor ,Gulmohar park,Delhi,28.55765915,77.21248627,401012,INR,4.0,2.0,Not Negotiable,0.79,Posted 2 months ago,Its four bhk builder floor in the super location of Delhi south gulmohar park it is the super location of area road bank ATM school college all r on walking distance," 11,10,101",Unfurnished,4,BHK,5896.0,4675.98
Independent Floor ,Gulmohar park,Delhi,28.55765915,77.21248627,322292,INR,3.0,2.0,Not Negotiable,1.32,Posted 2 months ago,Its three bhk builder floor in the super location of Delhi south gulmohar park it is the super location of Delhi south road bank ATM school college all r on walking distance," 11,82,282",Unfurnished,3,BHK,2856.0,3758.07
Independent Floor ,Gulmohar park,Delhi,28.55765915,77.21248627,325591,INR,3.0,2.0,Not Negotiable,1.33,Posted 2 months ago,The house is unfurnished. Itâs on 3rd floor out of 4 floors building. It is east facing property. It has 3 bathrooms and 2 balconies. The site is in close proximity to various civic utilities. ," 10,12,002",Unfurnished,3,BHK,2856.0,3796.54
Independent Floor ,Maharani Bagh,Delhi,28.57262039,77.26422119,325641,INR,4.0,2.0,Not Negotiable,0.64,Posted 2 months ago,Its four bhk builder floor in the super location of Delhi south maharani bagh it is the super location road bank ATM school college all r on walking distance," 18,11,810",Unfurnished,4,BHK,5896.0,3797.12
Independent Floor ,Maharani Bagh,Delhi,28.57262039,77.26422119,401010,INR,4.0,2.0,Not Negotiable,0.79,Posted 2 months ago,Its four bhk builder floor in the super location of Delhi south maharani bagh it is the super location road bank ATM school college all r on walking distance," 10,10,202",Unfurnished,4,BHK,5896.0,4675.96
Villa ,Maharani Bagh,Delhi,28.57262039,77.26422119,604105,INR,4.0,2.0,Not Negotiable,1.19,Posted 2 months ago,"Well designed 4 bhk villa is available at a prime location in Maharani Bagh. It is an unfurnished property. Its main door is facing northeast direction. It has 4 bathrooms and 2 balconies. It is made in way to provide a comfortable living for the residents. The society is well connected by different modes of transportation. If you are interested, please contact us for more details. "," 25,45,181",Unfurnished,4,BHK,5896.0,7044.13
Villa ,Maharani Bagh,Delhi,28.57262039,77.26422119,504105,INR,4.0,2.0,Not Negotiable,1.0,Posted 2 months ago,Itâs a 4 bhk villa situated in Maharani Bagh. It has area of 5896 sqft and is available at a rent of Rs. 5.04 lac. The house is unfurnished. It is made in way to provide a comfortable living for the residents. The society is well connected by different modes of transportation. Please contact us for more details. ," 15,48,118",Unfurnished,4,BHK,5896.0,5878.09
Independent House ,Maharani Bagh,Delhi,28.57262039,77.26422119,401012,INR,4.0,2.0,Not Negotiable,0.79,Posted 2 months ago,It has a built-up area of 5896 sqft and is available for rent at Rs. 4.01 lac per month . It is facing northeast direction. It has 4 bathrooms and 2 balconies. It is made in way to provide a comfortable living. Please contact us for more details. ," 10,12,002",Unfurnished,4,BHK,5896.0,4675.98
Independent Floor ,Gulmohar park,Delhi,28.55765915,77.21248627,381012,INR,3.0,2.0,Not Negotiable,1.56,Posted 2 months ago,Its three bhk builder floor in the super location of Delhi south gulmohar park it is the super location road bank ATM school college all r on walking distance," 18,12,002",Unfurnished,3,BHK,2856.0,4442.77
Independent Floor ,Gulmohar park,Delhi,28.55765915,77.21248627,301012,INR,3.0,2.0,Not Negotiable,1.23,Posted 2 months ago,Its three bhk builder floor in the super location of Delhi south gulmohar park it is the super location road bank ATM school college all r on walking distance," 10,10,102",Unfurnished,3,BHK,2856.0,3509.93
Independent Floor ,Gulmohar park,Delhi,28.55765915,77.21248627,381012,INR,3.0,2.0,Not Negotiable,1.53,Posted 2 months ago,Its three bhk builder floor in the super location of Delhi south gulmohar park it is the super location road bank ATM school college all r on walking distance," 18,10,282",Unfurnished,3,BHK,2896.0,4442.77
Independent Floor ,Uday Park,Delhi,28.56010056,77.2193222,235562,INR,3.0,2.0,Not Negotiable,0.96,Posted a year ago,Its three bhk builder floor in the super location of delhi soutth uday park it os the super location road bank atm school college all r on walking destance," 7,51,225",Unfurnished,3,BHK,2856.0,2746.76
Independent Floor ,Uday Park,Delhi,28.56010056,77.2193222,308521,INR,3.0,3.0,Not Negotiable,1.26,Posted a year ago,"A 3 bhk property is available for rent in Uday Park, Delhi. It has an area of 2856 sqft with a carpet area of 1652 sqft . The property is available at a monthly rental of Rs. 3.09 lac . The house is unfurnished. Itâs on 3rd floor out of 4 floors building. It is made in way to provide a comfortable living. "," 10,85,211",Unfurnished,3,BHK,2856.0,3597.49
Villa ,Vasant Kunj,Delhi,28.52631378,77.14366913,301012,INR,4.0,2.0,Not Negotiable,0.63,Posted a year ago,This spacious 4 bhk villa is available for rental and is located in the heart of Vasant Kunj. It has area of 5562 sqft and is available at a rent of Rs. 3.01 lac. It is an unfurnished property. It is east facing property. It has 4 bathrooms and 2 balconies. It is made in way to provide a comfortable living. The society is well connected by different modes of transportation. ," 10,20,202",Unfurnished,4,BHK,5562.0,3509.93
Villa ,Chattarpur,Delhi,28.49946976,77.19647217,301012,INR,4.0,2.0,Not Negotiable,0.64,Posted a year ago,"A spacious 4 bhk villa is available for rental in Chattarpur, Delhi. It has an area of 5469 sqft with a carpet area of 3621 sqft . The property is available at a monthly rental of Rs. 3.01 lac . Its main door is facing east direction. It has 4 bathrooms and 2 balconies. It is made in way to provide a comfortable living. It is well connected to the city areas. "," 10,10,200",Unfurnished,4,BHK,5469.0,3509.93
Independent Floor ,Niti Bagh,Delhi,28.55949974,77.21679688,381012,INR,4.0,2.0,Not Negotiable,0.75,Posted 2 months ago,Its four bhk builder floor in the super location of Delhi south niti bagh it is the super location of area road bank ATM school college all r on walking distance," 18,10,182",Unfurnished,4,BHK,5896.0,4442.77
Independent Floor ,Niti Bagh,Delhi,28.55949974,77.21679688,401102,INR,4.0,4.0,Not Negotiable,0.79,Posted 2 months ago,Its four bhk builder floor in the super location of Delhi south niti bagh it is the super location road bank ATM school college all r on walking distance," 10,12,082",Unfurnished,4,BHK,5896.0,4677.03
Villa ,Niti Bagh,Delhi,28.55949974,77.21679688,401102,INR,4.0,2.0,Not Negotiable,0.79,Posted 2 months ago,"It has a built-up area of 5896 sqft and is available for rent at Rs. 4.01 lac per month . It is an unfurnished property. It is facing northeast direction. The property has 4 bathrooms and 2 balconies. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. Contact us for more details. "," 18,10,228",Unfurnished,4,BHK,5896.0,4677.03
Villa ,Niti Bagh,Delhi,28.55949974,77.21679688,401101,INR,4.0,2.0,Not Negotiable,0.79,Posted 2 months ago,"Well designed 4 bhk villa is available at a prime location in Niti Bagh. It has 4 bathrooms and 2 balconies. It is made in way to provide a comfortable living for the residents. It is well connected to the city areas. If you are interested, please contact us for more details. "," 18,10,102",Unfurnished,4,BHK,5896.0,4677.02
Villa ,Niti Bagh,Delhi,28.55949974,77.21679688,504012,INR,4.0,2.0,Not Negotiable,1.0,Posted 2 months ago,"A spacious 4 bhk villa is available for rental in Niti Bagh, Delhi. The house is unfurnished. It is northeast facing property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. Kindly call us for details. "," 15,40,102",Unfurnished,4,BHK,5896.0,5877.01
Independent Floor ,Maharani Bagh,Delhi,28.57262039,77.26422119,381012,INR,3.0,2.0,Not Negotiable,1.56,Posted 2 months ago,Its three bhk builder floor in the super location of Delhi south maharani bagh it is the super location road bank ATM school college all r on walking distance," 10,11,010",Unfurnished,3,BHK,2856.0,4442.77
Independent Floor ,Maharani Bagh,Delhi,28.57262039,77.26422119,350410,INR,3.0,2.0,Not Negotiable,1.43,Posted 2 months ago,Its three bhk builder floor in the super location of Delhi south maharani bagh it is the super location road bank ATM school college all r on walking distance," 14,10,104",Unfurnished,3,BHK,2856.0,4085.94
Independent Floor ,Maharani Bagh,Delhi,28.57262039,77.26422119,301012,INR,3.0,2.0,Not Negotiable,1.23,Posted 2 months ago,Its three bhk builder floor in the super location of Delhi south maharani bagh it is the super location road bank ATM school college all r on walking distance," 18,10,101",Unfurnished,3,BHK,2856.0,3509.93
Independent Floor ,Maharani Bagh,Delhi,28.57262039,77.26422119,301012,INR,3.0,2.0,Not Negotiable,1.23,Posted 2 months ago,Its three bhk builder floor in the super location of Delhi south maharani bagh it is the super location road bank ATM school college all r on walking distance," 18,18,118",Unfurnished,3,BHK,2856.0,3509.93
Independent Floor ,Maharani Bagh,Delhi,28.57262039,77.26422119,504105,INR,3.0,4.0,Not Negotiable,2.06,Posted 2 months ago,Its three bhk builder floor in the super location of Delhi south maharani bagh it is the super location road bank ATM school college all r on walking distance," 15,49,194",Unfurnished,3,BHK,2856.0,5878.09
Independent Floor ,Maharani Bagh,Delhi,28.57262039,77.26422119,310182,INR,4.0,2.0,Not Negotiable,0.61,Posted 2 months ago,Its four bhk builder floor in the super location of Delhi south maharani bagh it is the super location road bank ATM school college all r on walking distance," 18,11,818",Unfurnished,4,BHK,5896.0,3616.86
